post_id,post_title,post_date,post_excerpt,lat_lng,location_id,location_name,location_notes,street_address,city,state,zip,county,total_cost,start_year,completion_year,new_deal_agencies,new_deal_categories,artists,contractors,designers,status,menu_order,image
22611,Post Office Mural &#8220;Grist for the Mill&#8221; &#8211; Kenedy TX,2013,This mural was completed with the help of New Deal funds in 1939.,"28.8177783, -97.84856189999999",8051,Kenedy Post Office - Kenedy TX,Lobby,232 S. 2nd Street,Kenedy,TX,78119,,,,,Treasury Section of Fine Arts,"Art, Mural",Charles Campbell,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5084-GristForTheMill.0_display-225x225.jpg
22612,Lockhart Post Office &#8220;The Pony Express Station&#8221; Mural &#8211; Lockhart TX,2013,This mural was completed with New Deal funds in 1939.,"29.8836357, -97.6741087",7016,Lockhart Post Office - Lockhart TX,Lobby,217 W. Market Streeet,Lockhart,TX,78644,,,,,Treasury Section of Fine Arts,"Art, Mural",John Law Walker,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/08/Lockhart-mural-300x138.jpg
22613,Paris Public Library &#8220;The 1916 Paris Fire&#8211;3rd Worst in American History&#8221; Mural &#8211; Paris TX,2013,This mural by Jerry Bywaters was completed with the help of New Deal funds in 1934.,"33.6646837, -95.5562146",7017,Paris Public Library - Paris TX,foyer,326 Main Street,Paris,TX,75460,,,,,Public Works of Art Project (PWAP),"Art, Mural",Jerry Bywaters,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5086-The1916ParisFire3rdWorstInAmericanHistory.0_display-225x225.jpg
22614,Paris Public Library &#8220;Rebuilding Paris&#8221; Mural &#8211; Paris TX,2013,This mural by Jerry Bywaters is one of several completed with the help of New Deal funds in 1934.,"33.6646837, -95.5562146",7017,Paris Public Library - Paris TX,foyer,326 Main Street,Paris,TX,75460,,,,,Public Works of Art Project (PWAP),"Art, Mural",Jerry Bywaters,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5086-RebuildingParis.0_display-225x225.jpg
22615,Paris Public Library &#8220;John Chisum&#8221; Mural &#8211; Paris TX,2013,This mural by Jerry Bywaters is one of several completed with the help of New Deal funds in 1934.,"33.6646837, -95.5562146",7017,Paris Public Library - Paris TX,foyer,326 Main Street,Paris,TX,75460,,,,,Public Works of Art Project (PWAP),"Art, Mural",Jerry Bywaters,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5086-JohnChisum.0_display.jpg
22616,Paris Public Library &#8220;Davy Crockett&#8221; Mural &#8211; Paris TX,2013,This mural by Jerry Bywaters is one of several completed with the help of New Deal funds in 1934.,"33.6646837, -95.5562146",7017,Paris Public Library - Paris TX,foyer,326 Main Street,Paris,TX,75460,,,,,Public Works of Art Project (PWAP),"Art, Mural",Jerry Bywaters,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5086-DavyCrockett.0_display-225x225.jpg
22641,Linden Post Office &#8220;Cotton Pickers&#8221; Mural &#8211; Linden TX,2013,This mural was completed with New Deal funds in 1939.,"33.0108662, -94.3645185",7034,Linden Post Office - Linden TX,lobby,200 E. Rush Street,Linden,TX,75563,,,,,Treasury Section of Fine Arts,"Art, Mural",Victor Arnautoff,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5110-CottonPickers.0_display-225x225.jpg
22642,Post Office Mural &#8211; Robstown TX,2014,"The mural &quot;Founding and Subsequent Development of Robstown,&quot; installed in the lobby of the Robstown, Texas post office, was painted by Alice Reynolds in...","27.7898384, -97.665518",7035,Robstown Post Office - Robstown TX,Lobby,313 Main Street,Robstown,TX,78380,,,,1941,Treasury Section of Fine Arts,"Art, Mural",Alice Reynolds,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5111-FoundingAndSubsequentDevelopmentOfRobstown.0_display-225x225.jpg
22687,Liberty Post Office &#8220;Story of the Big Fish&#8221; Mural &#8211; Liberty TX,2013,"This mural, completed with New Deal funds in 1939, was moved from the old post office. ...","30.059241, -94.8014029",7061,Liberty Post Office - Liberty TX,Lobby,1515 Sam Houston Street,Liberty,TX,77575,,,,,Treasury Section of Fine Arts,"Art, Mural",Edward Fisher,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5148-StoryOfTheBigFish.0_display-225x225.jpg
25983,Post Office Mural &#8211; La Grange TX,2013,The muralï¿_ï¿_&quot;Horses&quot; was created by Tom Lewis in...,"29.906924, -96.877161",9716,Post Office - La Grange TX,Lobby,113 East Colorado Street,La Grange,TX,78945,,,,,Treasury Section of Fine Arts,"Art, Mural",Tom E. Lewis,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5179-Horses.0_display-225x225.jpg
25999,Terminal Annex Federal Building Mural &#8211; Dallas TX,2014,The federal building contains a mural entitled &quot;Air Mail Over Texas&quot; by Peter Hurd.  Medium: oil on...,"32.7775938, -96.8079494",7086,Terminal Annex Federal Building - Dallas TX,,207 S. Houston Street,Dallas,TX,,,,,,Treasury Section of Fine Arts,"Art, Mural",Peter Hurd,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5203-AirMailOverTexas.0_archive-169x225.jpg
26000,Terminal Annex Federal Building Mural &#8211; Dallas TX,2014,The federal building contains a mural entitledï¿_ï¿_&quot;Pioneer Home Builders&quot; by Peter Hurd.  Medium: oil on...,"32.7775938, -96.8079494",7086,Terminal Annex Federal Building - Dallas TX,,207 S. Houston Street,Dallas,TX,,,,,,Treasury Section of Fine Arts,"Art, Mural",Peter Hurd,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5203-PioneerHomeBuilders.0_display-225x225.jpg
26001,Mineola Historical Museum Mural &#8211; Mineola TX,2014,This building was originally the post office. This mural by Bernard Zakheim entitledï¿_ï¿_ &quot;New and Old Methods of Transportation&quot; was funded by the Section of Fine Arts.  Medium: oil on canvas...,"32.6639497, -95.4876538",7087,Mineola Historical Museum - Mineola TX,main room,114 N. Pacific,Mineola,TX,74773,,,,,Treasury Section of Fine Arts,"Art, Mural",Bernard Zakheim,,,,1,http://livingnewdeal.org/wp-content/uploads/2013/07/5204-NewAndOldMethodsOfTransportation.1_display-225x225.jpg
40343,Ogden River Project &#8211; Ogden UT,2014,"&quot;The Ogden River Project, in north-central Utah near Ogden and Brigham City, furnishes an irrigation supply to almost 25,000 acres of land lying between the Wasatch Mountains and the Great Salt...","41.265727, -111.810082",,,,,Ogden,UT,,,,1933,1941,Reconstruction Finance Corporation (RFC),"Dams, Utilities and Infrastructure, Water supply",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/05/PineViewDam-300x200.jpg
39680,Mountain Contour Terracing &#8211; Provo UT,2014,&quot;A flurry of activity in Utah County began in 1933 when the CCC began to manage land erosion in several ways... and mountain contour terracing was successfully completed in Little Rock Canyon...,"40.289075, -111.624245",,,,,Provo,UT,,Utah,,1933,,Civilian Conservation Corps (CCC),"Flood erosion and control, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/LittleRockCanyon-300x197.png
39685,Timpanogos Cave National Monument &#8211; Provo UT,2014,"&quot;Timpanogos Cave National Monument is a United States National Monument protecting a cave system on Mount Timpanogos in the Wasatch Mountains in American Fork Canyon near American Fork, Utah......","40.443903, -111.705438",,,,,Provo,UT,84604,,,1933,1942,"Civilian Conservation Corps (CCC), Works Progress Administration (WPA)","Lodges, Ranger Stations and Visitor Centers, Parks and recreation, Trails",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/1926805_759046284113206_258783224_n-300x184.jpg
39754,Oak Grove Campground and CCC Camp &#8211; Leeds UT,2014,&quot;The Leeds CCC camp opened in October 1933 under the direction of the Dixie National Forest Service on the site of an existing ranger station. Stone was recovered from the neighboring silver...,"37.2345767, -113.367819",,,"The Oak Grove Campground is located at: 37.317518, -113.453172",96 W Mulberry Ln,Leeds,UT,84746,Washington,,1933,1942,Civilian Conservation Corps (CCC),"Campgrounds and Cabins, Parks and recreation, Trails",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/leeds-ccc-camp1-300x108.jpg
40346,Statewide Drought Relief &#8211; Salt Lake City UT,2014,"As in much of the country, Utah was devastated by drought on top of the economic depression. &quot;From June 1933 to May 1934 rainfall in Utah was only 51 percent of normal. Utah Lake contained only...","40.7607793, -111.89104739999999",,,Location is general marker for state of Utah. Salt Lake City is the state capital.,,Salt Lake City,UT,,,,1934,,Federal Emergency Relief Administration (FERA),"Dams, Utilities and Infrastructure, Water supply",,,,,,
40387,Utah State Capitol Artwork &#8211; Salt Lake City UT,2014,"In December, 1933, the Public Works of Art Project (PWAP) was established by the Roosevelt administration, and early in 1934, ten Utah artists participated in decorating the Utah State Capitol,...","40.7614878, -111.888323",,,,350 North State Street,Salt Lake City,UT,84114,,,1934,,"Civil Works Administration (CWA), Federal Emergency Relief Administration (FERA), Public Works of Art Project (PWAP)","Art, Mural",,,,,,
46667,Lewiston Community Building &#8211; Lewiston UT,2014,"The federal Public Works Administration (PWA) approved the provision of funds for the construction of a town hall in Lewiston, Utah in 1934. The building, now the Lewiston Community Building, was...","41.9752599, -111.856645",,,,29 S. Main St.,Lewiston,UT,84320,Cache,,1934,1935,Public Works Administration (PWA),"City Halls, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/09/Lewiston_Utah_Community_Building.jpeg-300x225.jpeg
39683,Provo River Project &#8211; Wallsburg UT,2014,"&quot;The Provo River Project provides a supplemental water supply for the irrigation of 48,156 acres of highly developed farmlands in Utah, Salt Lake, and Wasatch Counties, as well as an assured...","40.406287, -111.527201",,,,,Wallsburg,UT,,Wasatch,,1938,1958,Civilian Conservation Corps (CCC),"Dams, Electric power plants, Utilities and Infrastructure, Water supply",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/04/Deer_creek_reservoir-300x66.jpg
42368,Ogden Municipal Building &#8211; Ogden UT,2014,The PWA provided funding for the construction of the Ogden Municipal Building in 1939-1940.,"41.219531, -111.971203",,,,2549 Washington Blvd,Ogden,UT,84401,Weber,,1939,1940,Public Works Administration (PWA),"Offices and administrative, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2014/06/Ogden-Municipal-Building-300x225.jpeg
4748,Post Office Mural &#8211; Helper UT,2012,This 25.5&#039; x 43.5&#039; oil-on-fiberboard mural &quot;Western Town&quot; by Jenne Magafan was painted in 1941 and was a winner of the Treasury Section&#039;s 48-State Post Office mural...,"39.686500, -110.854158",2917,Post Office - Helper UT,&lt;br /&gt;,45 South Main St.,Helper,UT,84526,,,1941,1941,Treasury Section of Fine Arts,"Art, Mural, Post Offices, Public buildings",Jenne Magafan,,,,,http://livingnewdeal.org/wp-content/uploads/2012/02/Western-Town-300x200.jpg
4747,Post Office &#8211; Helper UT,2012,New Deal post office built in 1937.,"39.686500, -110.854158",2917,Post Office - Helper UT,&lt;br /&gt;,45 South Main St.,Helper,UT,84526,,,,,,"Post Offices, Public buildings",,,,,,http://livingnewdeal.org/wp-content/uploads/2012/02/post_office_helper_utah-300x225.jpeg
4749,Ogden High School &#8211; Ogden UT,2012,"&amp;quot;It is one of the largest high schools in the State and will care for an enrollment of 2,000 students. The classroom section, which is 4 stories in height, contains 40 classrooms, domestic...","41.213108, -111.947446",2919,Ogden High School - Ogden UT,&lt;br /&gt;,2828 Harrison Blvd.,Ogden,UT,84403,,1077568,,,Public Works Administration (PWA),"Educational, Schools",,,,,,http://livingnewdeal.org/wp-content/uploads/2012/02/244_ogden_hs_ogden_ut-300x190.jpg
7208,Bryce Canyon Airport Hangar &#8211; Bryce Canyon UT,2012,&lt;strong&gt;&quot;&lt;/strong&gt;The Garfield County Airport Hangar is significant as an unusual example of a log hangar. The hangar was built of local ponderosa pine by the Works Progress...,"37.7011023, -112.15467060000003",,,,Bryce Canyon Airport,Bryce Canyon,UT,,,,,,Works Progress Administration (WPA),"Airports, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2012/07/Bryce_Canyon_Airport-300x199.jpeg
7211,Capitol Reef National Monument &#8211; Wayne UT,2012,"&quot;President Roosevelt signed a proclamation creating Capitol Reef National Monument on August 2, 1937. In Proclamation 2246, President Roosevelt set aside 37,711 acres (152ï¿_ï¿_kmï¿__) of the Capitol...","38.2064477, -111.16526870000001",,,,Capitol Reef National Park,Wayne,UT,,,,,,"Civilian Conservation Corps (CCC), Works Progress Administration (WPA)",Parks and recreation,,,,,,
7212,Deer Valley Resort &#8211; Park City UT,2012,"&lt;strong&gt;&quot;&lt;/strong&gt;Deer Valley is an alpine ski resort in the Wasatch Range, located 36 miles (58ï¿_ï¿_km) east of Salt Lake City, in Park City, Utah, United States. The resort, known for...","40.6381364, -111.47920859999999",,,,2250 Deer Valley Drive,Park City,UT,84060,,,,,Works Progress Administration (WPA),Parks and recreation,,,,,,
7215,Springville Museum of Art &#8211; Springville UT,2012,"&lt;strong&gt;&quot;&lt;/strong&gt;The Springville Museum of Art in Springville, Utah is the oldest museum in Utah for the visual fine arts. Completed in 1937, this building was designed in the style...","40.160656, -111.60832499999998",,,,126 E. 400 South,Springville,UT,,,,,,Works Progress Administration (WPA),"Educational, Museums",,,,,,http://livingnewdeal.org/wp-content/uploads/2012/07/Springville_Utah_Museum_of_Art-300x199.jpeg
7218,U.S. Forest Service Building &#8211; Ogden UT,2012,"&quot;The U.S. Forest Service Building is a historic building in Ogden, Utah owned by the United States federal government. Located at 507 25th Street, it is listed as a Historic Federal Building...","41.2204102, -111.96718470000002",,,,507 25th St.,Ogden,UT,,,,,,Works Progress Administration (WPA),"Offices and administrative, Public buildings",,,Leslie S. Hodgson et al.,,,http://livingnewdeal.org/wp-content/uploads/2012/07/US_Forest_Service_Building_Ogden_Utah-300x225.jpeg
14599,Arches National Park &#8211; Moab UT,2013,"From the Arches National Park website:  ï¿_ï¿_ï¿_In March 1940, a Civilian Conservation Corps (CCC) camp was established to help develop Arches National Monument. Enrollees were unmarried, unemployed young...","38.725447849519995, -109.58676324387204",,,,Arches National Park,Moab,UT,84532,,,,,Civilian Conservation Corps (CCC),"Lodges, Ranger Stations and Visitor Centers, Parks and recreation, Trails",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/06/Arches-3-300x196.jpg
13676,"Highway 12, Million-Dollar Road &#8211; Escalante National Monument UT",2013,"A roadside information marker on Highway 12 reads:  ï¿_ï¿_ï¿_Before the Highway 12 route was built, traveling through this region was slow, hard work. As late as 1940, Boulder (Utah) still received its mail...","37.745607, -111.454289",,,,Highway 12,,UT,,,,,,Civilian Conservation Corps (CCC),"Roads, highways and bridges, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/05/Million-Dollar-Road-300x225.jpg
13903,Hells&#8217;s Backbone Road &#8211; Boulder UT,2013,"According to &lt;i&gt;Scenic Byway Utah 12&lt;/i&gt;: ï¿_ï¿_ï¿_Construction of Hellï¿_Ûªs Backbone Road was completed in 1933 by Civilian Conservation Corps (CCC), allowing vehicle traffic between Escalante and...","37.947197, -111.541133",,,,Hell&#039;s Backbone Road,Boulder,UT,84716,,,,,Civilian Conservation Corps (CCC),"Roads, highways and bridges, Utilities and Infrastructure",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/06/Hells-Backbone-UT-300x67.jpg
14392,Bryce Canyon National Park &#8211; Bryce Canyon UT,2013,"ï¿_ï¿_ï¿_During the 1930s the Civilian Conservation Corps made many improvements to Bryce Canyon National Park. These included Campground development, under the rim fire trail, Fairyland Trail, boundary...","37.566667, -112.183333",,,,Bryce Canyon National Park,Bryce Canyon,UT,84764,,,,,Civilian Conservation Corps (CCC),"Campgrounds and Cabins, Parks and recreation, Trails",,,,,,http://livingnewdeal.org/wp-content/uploads/2013/06/Bryce-3-300x209.jpg
39140,University of Utah Library (former) &#8211; Salt Lake City UT,2014,"Of the $20,000,000 spent in Utah by the PWA for public works projects, &quot;most imposing&quot; of the improvements was the George Thomas &quot;library for the University of Utahï¿_ï¿__.Of modern classic...","40.765023, -111.848931",,,,201 Presidents Cir,Salt Lake City,UT,84112,,,,,Public Works Administration (PWA),"Educational, Libraries, Schools",,,,,,
